;0;1;2;3;4;5;6
0;169.31845240378257;99.77166526818392;43.055599513738585;177.25659253635126;211.25419329114888;12.353226678162256;61.31244616598429
1;169.47935040392085;99.92717793215769;43.28707574561968;177.72358752527674;211.54097824495045;12.352323917891358;61.400102439196736
2;169.64010806964552;100.08256755897655;43.51936195273425;178.1902206892822;211.8275438936861;12.35142546680041;61.48768375606024
3;169.8005667994858;100.2376807567263;43.75220933051159;178.65603129791293;212.11360734500698;12.350532198253392;61.575103715319415
4;169.9605682311441;100.39236431607215;43.985365941705254;179.12055914158424;212.39888601298094;12.349644970438039;61.66227603993065
5;170.11995439718456;100.54646536150112;44.218577113751714;179.5833449865718;212.68309789708067;12.348764625602374;61.74911466182545
6;170.27856788056846;100.69983150259499;44.451585843050225;180.04393103016548;212.96596186135187;12.34789198934471;61.835533806611565
7;170.43625196988955;100.8523109851863;44.68413320483126;180.5018613555395;213.24719791348966;12.347027869960401;61.921448078141786
8;170.592850814157;101.00375284224836;44.91595876730948;180.9566823858916;213.52652748355027;12.346173057843792;62.00677254286116
9;207.55195211441037;122.43232059851783;49.31860909567198;216.98450146248848;0.0;12.391824527497564;72.15980938180628
10;170.90217459003946;101.30292464968392;45.37639773725803;181.8551966705432;214.07836167699136;12.344494424279393;62.17531513455402
11;171.05459350557746;101.45035795303264;45.60448650916335;182.29799853932087;214.35031877007225;12.343672089501887;62.25836646188666
12;171.20531544796222;101.59616063433215;45.83080504994366;182.73590923792474;214.61927487090594;12.342862034518918;62.340494549017635
13;171.3541911639683;101.74018790586636;46.055091671662815;183.16849364438488;214.88496266985223;12.342064953167538;62.421618027369085
14;174.8961185725386;101.41913060913271;46.201354814267525;174.6942015054909;214.38258139297113;12.340883248363888;62.27880681592638
15;175.04163510612213;101.55910038394332;46.42037482229854;175.1133651904118;214.64078909621898;12.340106165401938;62.35765688509831
16;175.18485681303633;101.69687206031703;46.6365939622078;175.52595297464114;214.89494804282145;12.339344136179404;62.4352645055375
17;175.32564164441897;101.83230851452656;46.84975729753022;175.9315538158087;215.14480497902818;12.33859777992241;62.51155265971844
18;175.46384991396042;101.96527487060987;47.05961251057717;176.3297633910718;215.39011077781248;12.337867694789786;62.58644560662698
19;175.59934443866655;102.09563863820144;47.265910294770556;176.7201845116607;215.63062069465957;12.337154457827367;62.6598689582756
20;175.7319906773723;102.22326984826249;47.46840474012324;177.10242753112274;215.86609461955666;12.336458624962713;62.73174975501649
21;175.8616568668556;102.34804118655762;47.66685371128842;177.4761107467989;216.0962973248969;12.335780731040376;62.80201653957117
22;175.9882141554051;102.4698281247246;47.86101921763134;177.84086079407757;216.3209987090083;12.335121289894449;62.87059942969518
23;176.11153673369503;102.58850904878942;48.05066777482968;178.19631303296808;216.53997403502538;12.334480794455697;62.93743018939622
24;176.231501962819;102.70396538497211;48.23557075753426;178.5421119265407;216.7530041648139;12.333859716890718;63.002442298626235
25;176.347990499344;102.81608172263996;48.41550474266859;178.8779114107886;216.95987578767037;12.333258508771744;63.06557102136755
26;176.46088641723495;102.92474593425713;48.590251842968165;179.2033752554678;217.16038164351832;12.332677601272415;63.12675347203456
27;176.57007732651775;103.02984929219062;48.75960003039776;179.51817741548155;217.3543207403234;12.332117405387315;63.18592868011411
28;176.6754544885384;103.13128658222676;48.92334344911066;179.82200237237905;217.54149856546127;12.33157831217361;63.243037652966784
29;176.77691292767972;103.22895621365961;49.08128271763613;180.11454546554646;217.72172729076283;12.331060693013658;63.298023436715
30;176.87435153941428;103.32276032581689;49.23322522001111;180.39551321268462;217.89482597098956;12.330564899886012;63.3508311751451
31;176.9676731945523;103.41260489088644;49.37898538558945;180.66462361916186;218.06062073547122;12.330091265658456;63.401408166549665
32;173.65023294065577;103.96276552111547;49.600213258490236;189.84471863964745;218.98581870057532;12.33015681912018;63.672930335432994
33;173.7345932082627;104.04447290425973;49.7333143014801;190.09017850564902;219.13660715726442;12.329733094683034;63.718912299892594
34;173.81459328983976;104.12196021216344;49.859708765230344;190.32296232903383;219.2796096435508;12.329332176191892;63.76251812765854
35;40.96722908463976;135.0837334666142;47.50720297583164;0.0;266.85642718226774;12.443672542098929;78.24105010915785
36;173.96119799520145;104.26396767418788;50.09176632314395;190.74957874091578;219.54168897254527;12.328599758993683;63.842429444524825
37;174.02765627627608;104.32834516734822;50.19714449553161;190.94298225576227;219.66050191355944;12.328268718248315;63.878655028995155
38;174.08946183821354;104.38821741512785;50.29524664739643;191.1228520387849;219.7710013641334;12.327961399988224;63.91234475131867
39;174.14655295141048;104.44352422360055;50.38595209475293;191.289007039547;219.87307596052182;12.327677991554028;63.94346490296871
40;174.19887258370736;104.49420997386356;50.469149181484084;191.44127996559934;219.9666227986757;12.327418664150352;63.9719843393974
41;174.2463684600048;104.5402236815108;50.54473543523302;191.57951746200982;220.05154754534425;12.327183573118534;63.99787451286062
42;174.28899311695326;104.58151905120982;50.612617710097375;191.70358027612693;220.1277645400449;12.326972858186549;64.02110950253585
43;174.3267039526625;104.61805452631872;50.672712316027315;191.81334340737192;220.19519688777694;12.32678664370679;64.04166604190178
44;174.40173823987936;104.6742095003637;50.754948281646236;191.95201109652035;220.23630966525965;12.327214458017108;64.06950267426222
45;41.673790644103796;135.84582862502361;48.28667614935262;0.0;268.13181615040776;12.444836307975995;78.64077395945866
46;174.45227443051115;104.723175740487;50.83555506994936;192.09912728626077;220.3266899938475;12.326965375241286;64.09705210009123
47;174.47000198780222;104.74035284924857;50.86384607600696;192.15073504650493;220.3583951469328;12.32687808318145;64.10671618868413
48;174.48267720661477;104.75263458391004;50.88407893611859;192.18763494794047;220.38106458065022;12.32681569588268;64.11362603426304
49;174.48226581266272;104.75499823711128;50.89684343249393;192.20078529692918;220.46181204788346;26.47519425203187;64.12070262210106
50;174.5652773913921;104.80395017260527;50.95803139011089;192.29071793672713;220.43314108106523;26.475741799079156;64.14109176580583
51;212.57877032240708;126.77543117943269;55.17351424418837;229.04973811661296;0.0;26.495329560006088;74.53899445246398
52;174.5551293926717;104.79411621504589;50.94183988848832;192.26117042597275;220.414989547125;26.475766441060077;64.13555946180975
53;174.54245390783078;104.78183305263582;50.92161927371729;192.22426396919178;220.3923173134842;26.475797230369498;64.12864927889336
54;174.52472597774235;104.76465394644904;50.893345410195224;192.17264703874318;220.360608244171;26.47584031079862;64.11898471853404
55;41.681346953628875;135.89750721540767;48.29319899007075;0.0;268.1825255800213;26.534094030815318;78.66704366911874
56;172.54418796901504;103.57745352940138;50.685637703878285;190.08350663404624;218.46727680370213;26.47574412611285;73.98615116648872
57;172.51139674162323;103.5456844567411;50.63345815034166;189.98807953764612;218.40865288687635;26.475827016030905;73.96831534056747
58;172.47364913141573;103.50911411343517;50.57342492093401;189.878230828713;218.34116953238635;26.475922526109528;73.94778403579782
59;172.33907431517105;103.41469140629505;50.440232208787116;189.65987668000173;218.30327948078337;26.475392145027364;73.90049986264665
60;172.29152851246127;103.36863717046667;50.36467052126281;189.52155459294676;218.21830381819112;26.475512640801334;73.87464307797138
61;172.23915380959204;103.31790672895929;50.28150043720579;189.3691883308571;218.12470078106227;26.47564555396105;73.84616097710897
62;172.18200251556866;103.26255109742186;50.19082438603125;189.2029312977744;218.02256472667096;26.475790803476457;73.81508223094025
63;172.12013169992426;103.20262592911948;50.092753977707225;189.02295084059287;217.91199858586415;26.475948300086767;73.78143811582856
64;172.05360313317135;103.13819145550002;49.98740984709281;188.8294280697051;217.79311375209534;26.47611794617109;73.74526248000288
65;171.99063206240874;103.07440370249222;49.87429857972581;188.63171128431446;217.5988962163682;12.32901730168345;73.7032022475536
66;171.91499865527376;103.00115330325845;49.75480340739318;188.41170839844682;217.46373965099784;12.329409809956287;73.66207614649764
67;171.83492074654586;102.92360132886267;49.628448765197945;188.17878751517662;217.3206480197451;12.329826241746757;73.61853517776969
68;171.75047821173294;102.84182562965628;49.49538957109385;187.93318271122823;217.16976528519615;12.33026632708765;73.57262308630045
69;171.6617552583599;102.75590826647927;49.35578879604305;187.67514071773022;217.01124318707926;12.330729777543677;73.52438598112685
70;171.56884033876108;102.66593542380728;49.209817231914684;187.40492065820797;216.84524108027134;12.33121628590715;73.47387228633333
71;176.93959433245402;101.82545554442164;48.9398320118357;172.78318747281776;215.43927878862462;12.331076239639668;73.06387388177124
72;176.83770387722993;101.72773574752247;48.78213128835298;172.4911183589545;215.25899833939525;12.331616822755274;73.00900386819671
73;176.73187772506748;101.62624609801614;48.61863602584444;172.18778547623862;215.0717662308398;12.332179769297227;72.95201739368315
74;176.6222212662746;101.52108821134725;48.449545421023856;171.87349298631668;214.87777028390758;12.332764684436581;72.8929715449576
75;176.50884367023065;101.41236732868504;48.27506514012106;171.5485558944784;214.67720500643347;12.333371152822735;72.83192544304009
76;178.30235353221602;102.4224509517752;48.19806884456704;173.11999220495127;216.2883234110797;12.333606887974812;62.86698165075384
77;178.18200810901328;102.30703309332137;48.01339329715497;172.77496520285095;216.07536867851022;12.334231945900896;62.80198101456317
78;178.05829477697947;102.18839162567275;47.82397938417403;172.42030691185167;215.85647065988184;12.334876531426833;62.735161964923016
79;177.93133656881847;102.06664507591871;47.630055581908906;172.05637213488407;215.63184840098052;12.33554016819528;62.666591003501914
80;177.80125969732987;101.94191501061324;47.43185522040276;171.68352475963258;215.40172654486773;12.336222358985742;62.596336347800474
81;177.66819342693466;101.81432591004638;47.22961613072304;171.30213738076327;215.16633509811257;12.336922585579437;62.52446786150231
82;177.53226994235897;101.6840050398088;47.023580283275976;170.91259091401295;214.92590919207834;12.33764030865665;62.45105698330132
83;177.39362421461902;101.55108231980097;46.81399341763246;170.51527420259353;214.68068883955226;12.338374967729804;62.376176654280904
84;177.25239386445188;101.41569019083147;46.60110466436315;170.11058361635156;214.4309186869909;12.339125981113687;62.29990124392772
85;177.10871902334407;101.27796347896177;46.38516615942983;169.69892264415745;214.17684776268348;12.33989274593491;62.2223064748596
86;176.96274219231088;101.13803925775066;46.166432651708114;169.28070147998216;213.9187292211149;12.340674638182207;62.143469346352056
87;176.8146080985654;100.99605670854588;45.94516110428021;168.85633660311302;213.65682008381438;12.3414710128027;62.06346805674266
88;176.65626704224962;100.84709103421339;45.72223604901991;168.41715543293975;213.4566954860028;26.052805326156797;61.985177943024084
89;176.5042474952045;100.70140949921127;45.49666792983446;167.98176237703612;213.18799280960104;26.053217551491652;61.90308549011384
90;176.35051662739178;100.55409832790356;45.26934192074544;167.54150835170213;212.916291125651;26.05363601346287;61.820069855525304
